code,description,service
28308,Incision of metatarsal,Surgery
28309,Incision of metatarsals,Surgery
28310,Revision of big toe,Surgery
28312,Revision of toe,Surgery
28313,Repair deformity of toe,Surgery
28315,Removal of sesamoid bone,Surgery
28320,Repair of foot bones,Surgery
28322,Repair of metatarsals,Surgery
28340,Resect enlarged toe tissue,Surgery
28341,Resect enlarged toe,Surgery
28344,Repair extra toe(s),Surgery
28345,Repair webbed toe(s),Surgery
28360,Reconstruct cleft foot,Surgery
28400,Treatment of heel fracture,Surgery
28405,Treatment of heel fracture,Surgery
28406,Treatment of heel fracture,Surgery
28415,Treat heel fracture,Surgery
28420,Treat/graft heel fracture,Surgery
28430,Treatment of ankle fracture,Surgery
28435,Treatment of ankle fracture,Surgery
28436,Treatment of ankle fracture,Surgery
28445,Treat ankle fracture,Surgery
28446,Osteochondral talus autogrft,Surgery
28450,Treat midfoot fracture each,Surgery
28455,Treat midfoot fracture each,Surgery
28456,Treat midfoot fracture,Surgery
28465,Treat midfoot fracture each,Surgery
28470,Treat metatarsal fracture,Surgery
28475,Treat metatarsal fracture,Surgery
28476,Treat metatarsal fracture,Surgery
28485,Treat metatarsal fracture,Surgery
28490,Treat big toe fracture,Surgery
28495,Treat big toe fracture,Surgery
28496,Treat big toe fracture,Surgery
28505,Treat big toe fracture,Surgery
28510,Treatment of toe fracture,Surgery
28515,Treatment of toe fracture,Surgery
28525,Treat toe fracture,Surgery
28530,Treat sesamoid bone fracture,Surgery
28531,Treat sesamoid bone fracture,Surgery
28540,Treat foot dislocation,Surgery
28545,Treat foot dislocation,Surgery
28546,Treat foot dislocation,Surgery
28555,Repair foot dislocation,Surgery
28570,Treat foot dislocation,Surgery
28575,Treat foot dislocation,Surgery
28576,Treat foot dislocation,Surgery
28585,Repair foot dislocation,Surgery
28600,Treat foot dislocation,Surgery
28605,Treat foot dislocation,Surgery
28606,Treat foot dislocation,Surgery
28615,Repair foot dislocation,Surgery
28630,Treat toe dislocation,Surgery
28635,Treat toe dislocation,Surgery
28636,Treat toe dislocation,Surgery
28645,Repair toe dislocation,Surgery
28660,Treat toe dislocation,Surgery
28665,Treat toe dislocation,Surgery
28666,Treat toe dislocation,Surgery
28675,Repair of toe dislocation,Surgery
28705,Arthrodesis pantalar,Surgery
28715,Arthrodesis triple,Surgery
28725,Arthrodesis subtalar,Surgery
28730,Fusion of foot bones,Surgery
28735,Fusion of foot bones,Surgery
28737,Revision of foot bones,Surgery
28740,Fusion of foot bones,Surgery
28750,Fusion of big toe joint,Surgery
28755,Fusion of big toe joint,Surgery
28760,Fusion of big toe joint,Surgery
28800,Amputation of midfoot,Surgery
28805,Amputation thru metatarsal,Surgery
28810,Amputation toe & metatarsal,Surgery
28820,Amputation of toe,Surgery
28825,Partial amputation of toe,Surgery
28890,Hi enrgy eswt plantar fascia,Surgery
28899,Unlisted px foot/toes,Surgery
29000,Application of body cast,Surgery
29010,Application of body cast,Surgery
29015,Application of body cast,Surgery
29035,Application of body cast,Surgery
29040,Application of body cast,Surgery
29044,Application of body cast,Surgery
29046,Application of body cast,Surgery
29049,Application of figure eight,Surgery
29055,Application of shoulder cast,Surgery
29058,Application of shoulder cast,Surgery
29065,Application of long arm cast,Surgery
29075,Application of forearm cast,Surgery
29085,Apply hand/wrist cast,Surgery
29086,Apply finger cast,Surgery
29105,Apply long arm splint,Surgery
29125,Apply forearm splint,Surgery
29126,Apply forearm splint,Surgery
29130,Application of finger splint,Surgery
29131,Application of finger splint,Surgery
29200,Strapping thorax,Surgery
29240,Strapping of shoulder,Surgery
29260,Strapping of elbow or wrist,Surgery
29280,Strapping of hand or finger,Surgery
29305,Application of hip cast,Surgery
29325,Application of hip casts,Surgery
29345,Application of long leg cast,Surgery
29355,Application of long leg cast,Surgery
29358,Apply long leg cast brace,Surgery
29365,Application of long leg cast,Surgery
29405,Apply short leg cast,Surgery
29425,Apply short leg cast,Surgery
29435,Apply short leg cast,Surgery
29440,Addition of walker to cast,Surgery
29445,Apply rigid leg cast,Surgery
29450,Application of leg cast,Surgery
29505,Application long leg splint,Surgery
29515,Application lower leg splint,Surgery
29520,Strapping of hip,Surgery
29530,Strapping of knee,Surgery
29540,Strapping of ankle and/or ft,Surgery
29550,Strapping of toes,Surgery
29580,Strapping unna boot,Surgery
29581,Apply multlay comprs lwr leg,Surgery
29584,Appl multlay comprs arm/hand,Surgery
29700,Removal/revision of cast,Surgery
29705,Removal/revision of cast,Surgery
29710,Removal/revision of cast,Surgery
29720,Repair of body cast,Surgery
29730,Windowing of cast,Surgery
29740,Wedging of cast,Surgery
29750,Wedging of clubfoot cast,Surgery
29799,Unlisted px casting/strpg,Surgery
29800,Jaw arthroscopy/surgery,Surgery
29804,Jaw arthroscopy/surgery,Surgery
29805,Sho arthrs dx +- synovial bx,Surgery
29806,Sho arthrs srg capsulorraphy,Surgery
29807,Sho arthrs srg rpr slap les,Surgery
29819,Sho arthrs srg rmvl loose/fb,Surgery
29820,Sho arthrs srg prtl synvct,Surgery
29821,Sho arthrs srg compl synvct,Surgery
29822,Sho arthrs srg lmtd dbrdmt,Surgery
29823,Sho arthrs srg xtnsv dbrdmt,Surgery
29824,Sho arthrs srg dstl claviclc,Surgery
29825,Sho arthrs srg lss&rescj ads,Surgery
29826,Sho arthrs srg decompression,Surgery
29827,Sho arthrs srg rt8tr cuf rpr,Surgery
29828,Sho arthrs srg bicp tenodsis,Surgery
29830,Elbow arthroscopy,Surgery
29834,Elbow arthroscopy/surgery,Surgery
29835,Elbow arthroscopy/surgery,Surgery
29836,Elbow arthroscopy/surgery,Surgery
29837,Elbow arthroscopy/surgery,Surgery
29838,Elbow arthroscopy/surgery,Surgery
29840,Wrist arthroscopy,Surgery
29843,Wrist arthroscopy/surgery,Surgery
29844,Wrist arthroscopy/surgery,Surgery
29845,Wrist arthroscopy/surgery,Surgery
29846,Wrist arthroscopy/surgery,Surgery
29847,Wrist arthroscopy/surgery,Surgery
29848,Wrist endoscopy/surgery,Surgery
29850,Knee arthroscopy/surgery,Surgery
29851,Knee arthroscopy/surgery,Surgery
29855,Tibial arthroscopy/surgery,Surgery
29856,Tibial arthroscopy/surgery,Surgery
29860,Hip arthroscopy dx,Surgery
29861,Hip arthro w/fb removal,Surgery
29862,Hip arthr0 w/debridement,Surgery
29863,Hip arthr0 w/synovectomy,Surgery
29866,Autgrft implnt knee w/scope,Surgery
29867,Allgrft implnt knee w/scope,Surgery
29868,Meniscal trnspl knee w/scpe,Surgery
29870,Knee arthroscopy dx,Surgery
29871,Knee arthroscopy/drainage,Surgery
29873,Knee arthroscopy/surgery,Surgery
29874,Knee arthroscopy/surgery,Surgery
29875,Knee arthroscopy/surgery,Surgery
29876,Knee arthroscopy/surgery,Surgery
29877,Knee arthroscopy/surgery,Surgery
29879,Knee arthroscopy/surgery,Surgery
29880,Knee arthroscopy/surgery,Surgery
29881,Knee arthroscopy/surgery,Surgery
29882,Knee arthroscopy/surgery,Surgery
29883,Knee arthroscopy/surgery,Surgery
29884,Knee arthroscopy/surgery,Surgery
29885,Knee arthroscopy/surgery,Surgery
29886,Knee arthroscopy/surgery,Surgery
29887,Knee arthroscopy/surgery,Surgery
29888,Knee arthroscopy/surgery,Surgery
29889,Knee arthroscopy/surgery,Surgery
29891,Ankle arthroscopy/surgery,Surgery
29892,Ankle arthroscopy/surgery,Surgery
29893,Scope plantar fasciotomy,Surgery
29894,Ankle arthroscopy/surgery,Surgery
29895,Ankle arthroscopy/surgery,Surgery
29897,Ankle arthroscopy/surgery,Surgery
29898,Ankle arthroscopy/surgery,Surgery
29899,Ankle arthroscopy/surgery,Surgery
29900,Mcp joint arthroscopy dx,Surgery
29901,Mcp joint arthroscopy surg,Surgery
29902,Mcp joint arthroscopy surg,Surgery
29904,Subtalar arthro w/fb rmvl,Surgery
29905,Subtalar arthro w/exc,Surgery
29906,Subtalar arthro w/deb,Surgery
29907,Subtalar arthro w/fusion,Surgery
29914,Hip arthro w/femoroplasty,Surgery
29915,Hip arthro acetabuloplasty,Surgery
29916,Hip arthro w/labral repair,Surgery
29999,Unlisted px arthroscopy,Surgery
30000,Drainage of nose lesion,Surgery
30020,Drainage of nose lesion,Surgery
30100,Intranasal biopsy,Surgery
30110,Removal of nose polyp(s),Surgery
30115,Removal of nose polyp(s),Surgery
30117,Removal of intranasal lesion,Surgery
30118,Removal of intranasal lesion,Surgery
30120,Revision of nose,Surgery
30124,Removal of nose lesion,Surgery
30125,Removal of nose lesion,Surgery
30130,Excise inferior turbinate,Surgery
30140,Resect inferior turbinate,Surgery
30150,Rhinectomy partial,Surgery
30160,Rhinectomy total,Surgery
30200,Injection treatment of nose,Surgery
30210,Nasal sinus therapy,Surgery
30220,Insert nasal septal button,Surgery
30300,Remove nasal foreign body,Surgery
30310,Remove nasal foreign body,Surgery
30320,Remove nasal foreign body,Surgery
30400,Reconstruction of nose,Surgery
30410,Reconstruction of nose,Surgery
30420,Reconstruction of nose,Surgery
30430,Revision of nose,Surgery
30435,Revision of nose,Surgery
30450,Revision of nose,Surgery
30460,Revision of nose,Surgery
30462,Revision of nose,Surgery
30465,Repair nasal stenosis,Surgery
30468,Rpr nsl vlv collapse w/implt,Surgery
30469,Rpr nsl vlv collapse w/rmdlg,Surgery
30520,Repair of nasal septum,Surgery
30540,Rpr choanal atresia ntranasl,Surgery
30545,Rpr choanal atresia trsnpltn,Surgery
30560,Lysis intranasal synechia,Surgery
30580,Repair upper jaw fistula,Surgery
30600,Repair mouth/nose fistula,Surgery
30620,Intranasal reconstruction,Surgery
30630,Repair nasal septum defect,Surgery
30801,Ablate inf turbinate superf,Surgery
30802,Ablate inf turbinate submuc,Surgery
30901,Control of nosebleed,Surgery
30903,Control of nosebleed,Surgery
30905,Control of nosebleed,Surgery
30906,Repeat control of nosebleed,Surgery
30915,Ligation nasal sinus artery,Surgery
30920,Ligation upper jaw artery,Surgery
30930,Ther fx nasal inf turbinate,Surgery
30999,Unlisted procedure nose,Surgery
31000,Irrigation maxillary sinus,Surgery
31002,Irrigation sphenoid sinus,Surgery
31020,Exploration maxillary sinus,Surgery
31030,Exploration maxillary sinus,Surgery
31032,Explore sinus remove polyps,Surgery
31040,Exploration behind upper jaw,Surgery
31050,Exploration sphenoid sinus,Surgery
31051,Sphenoid sinus surgery,Surgery
31070,Exploration of frontal sinus,Surgery
31075,Exploration of frontal sinus,Surgery
31080,Removal of frontal sinus,Surgery
31081,Removal of frontal sinus,Surgery
31084,Removal of frontal sinus,Surgery
31085,Removal of frontal sinus,Surgery
31086,Removal of frontal sinus,Surgery
31087,Removal of frontal sinus,Surgery
31090,Exploration of sinuses,Surgery
31200,Removal of ethmoid sinus,Surgery
31201,Removal of ethmoid sinus,Surgery
31205,Removal of ethmoid sinus,Surgery
31225,Removal of upper jaw,Surgery
31230,Removal of upper jaw,Surgery
31231,Nasal endoscopy dx,Surgery
31233,Nsl/sins ndsc dx max sinusc,Surgery
31235,Nsl/sins ndsc dx sphn sinusc,Surgery
31237,Nsl/sins ndsc surg bx polypc,Surgery
31238,Nsl/sins ndsc srg nsl hemrrg,Surgery
31239,Nsl/sinus endoscopy surg dcr,Surgery
31240,Nsl/sns ndsc cnch bull rescj,Surgery
31241,Nsl/sns ndsc lig sphnptn art,Surgery
31242,Nsl/sinus ndsc rf abltj pnn,Surgery
31243,Nsl/sinus ndsc cryoabltj pnn,Surgery
31253,Nsl/sins ndsc total,Surgery
31254,Nsl/sins ndsc w/prtl ethmdct,Surgery
31255,Nsl/sins ndsc w/tot ethmdct,Surgery
31256,Exploration maxillary sinus,Surgery
31257,Nsl/sins ndsc tot w/sphendt,Surgery
31259,Nsl/sins ndsc sphn tiss rmvl,Surgery
31267,Endoscopy maxillary sinus,Surgery
31276,Nsl/sins ndsc frnt tiss rmvl,Surgery
31287,Nasal/sinus endoscopy surg,Surgery
31288,Nasal/sinus endoscopy surg,Surgery
31290,Nasal/sinus endoscopy surg,Surgery
31291,Nasal/sinus endoscopy surg,Surgery
31292,Nsl/sins ndsc med/inf dcmprn,Surgery
31293,Nsl/sins ndsc med&inf dcmprn,Surgery
31294,Nsl/sins ndsc surg on dcmprn,Surgery
31295,Nsl/sins ndsc surg max sins,Surgery
31296,Nsl/sins ndsc surg frnt sins,Surgery
31297,Nsl/sins ndsc surg sphn sins,Surgery
31298,Nsl/sins ndsc surg frnt&sphn,Surgery
31299,Unlisted px accessory sinus,Surgery
31300,Removal of larynx lesion,Surgery
31360,Removal of larynx,Surgery
31365,Removal of larynx,Surgery
31367,Partial removal of larynx,Surgery
31368,Partial removal of larynx,Surgery
31370,Partial removal of larynx,Surgery
31375,Partial removal of larynx,Surgery
31380,Partial removal of larynx,Surgery
31382,Partial removal of larynx,Surgery
31390,Removal of larynx & pharynx,Surgery
31395,Reconstruct larynx & pharynx,Surgery
31400,Revision of larynx,Surgery
31420,Epiglottidectomy,Surgery
31500,Insert emergency airway,Surgery
31502,Change of windpipe airway,Surgery
31505,Diagnostic laryngoscopy,Surgery
31510,Laryngoscopy with biopsy,Surgery
31511,Remove foreign body larynx,Surgery
31512,Removal of larynx lesion,Surgery
31513,Injection into vocal cord,Surgery
31515,Laryngoscopy for aspiration,Surgery
31520,Dx laryngoscopy newborn,Surgery
31525,Dx laryngoscopy excl nb,Surgery
31526,Dx laryngoscopy w/oper scope,Surgery
31527,Laryngoscopy for treatment,Surgery
31528,Laryngoscopy and dilation,Surgery
31529,Laryngoscopy and dilation,Surgery
31530,Laryngoscopy w/fb removal,Surgery
31531,Laryngoscopy w/fb & op scope,Surgery
31535,Laryngoscopy w/biopsy,Surgery
31536,Laryngoscopy w/bx & op scope,Surgery
31540,Laryngoscopy w/exc of tumor,Surgery
31541,Larynscop w/tumr exc + scope,Surgery
31545,Remove vc lesion w/scope,Surgery
31546,Remove vc lesion scope/graft,Surgery
31551,Laryngoplasty laryngeal sten,Surgery
31552,Laryngoplasty laryngeal sten,Surgery
31553,Laryngoplasty laryngeal sten,Surgery
31554,Laryngoplasty laryngeal sten,Surgery
31560,Laryngoscop w/arytenoidectom,Surgery
31561,Larynscop remve cart + scop,Surgery
31570,Laryngoscope w/vc inj,Surgery
31571,Laryngoscop w/vc inj + scope,Surgery
31572,Largsc w/laser dstrj les,Surgery
31573,Largsc w/ther injection,Surgery
31574,Largsc w/njx augmentation,Surgery
31575,Diagnostic laryngoscopy,Surgery
31576,Laryngoscopy with biopsy,Surgery
31577,Largsc w/rmvl foreign bdy(s),Surgery
31578,Largsc w/removal lesion,Surgery
31579,Laryngoscopy telescopic,Surgery
31580,Laryngoplasty laryngeal web,Surgery
31584,Laryngoplasty fx rdctj fixj,Surgery
31587,Laryngoplasty cricoid split,Surgery
31590,Reinnervate larynx,Surgery
31591,Laryngoplasty medialization,Surgery
31592,Cricotracheal resection,Surgery
31599,Unlisted procedure larynx,Surgery
31600,Planned tracheostomy,Surgery
31601,Planned tracheostomy<2 yrs,Surgery
31603,Emer tracheostomy ttrach,Surgery
31605,Emer tracheostomy cthyr mem,Surgery
31610,Tracheostomy fenest skin flp,Surgery
31611,Constj trachesophgl fstl,Surgery
31612,Perq trchl pnxr ttrach aspir,Surgery
31613,Tracheostoma revj simple,Surgery
31614,Tracheostoma revj complex,Surgery
31615,Trcheobrnchsc est trachs inc,Surgery
31622,Dx bronchoscope/wash,Surgery
31623,Dx bronchoscope/brush,Surgery
31624,Dx bronchoscope/lavage,Surgery
31625,Bronchoscopy w/biopsy(s),Surgery
31626,Bronchoscopy w/markers,Surgery
31627,Navigational bronchoscopy,Surgery
31628,Bronchoscopy/lung bx each,Surgery
31629,Bronchoscopy/needle bx each,Surgery
31630,Bronchoscopy dilate/fx repr,Surgery
31631,Bronchoscopy dilate w/stent,Surgery
31632,Bronchoscopy/lung bx addl,Surgery
31633,Bronchoscopy/needle bx addl,Surgery
31634,Bronch w/balloon occlusion,Surgery
31635,Bronchoscopy w/fb removal,Surgery
31636,Bronchoscopy bronch stents,Surgery
31637,Bronchoscopy stent add-on,Surgery
31638,Bronchoscopy revise stent,Surgery
31640,Bronchoscopy w/tumor excise,Surgery
31641,Bronchoscopy treat blockage,Surgery
31643,Diag bronchoscope/catheter,Surgery
31645,Brnchsc w/ther aspir 1st,Surgery
31646,Brnchsc w/ther aspir sbsq,Surgery
31647,Bronchial valve init insert,Surgery
31648,Bronchial valve remov init,Surgery
31649,Bronchial valve remov addl,Surgery
31651,Bronchial valve addl insert,Surgery
31652,Bronch ebus samplng 1/2 node,Surgery
31653,Bronch ebus samplng 3/> node,Surgery
31654,Bronch ebus ivntj perph les,Surgery
31660,Bronch thermoplsty 1 lobe,Surgery
31661,Bronch thermoplsty 2/> lobes,Surgery
31717,Bronchial brush biopsy,Surgery
31720,Clearance of airways,Surgery
31725,Clearance of airways,Surgery
31730,Intro windpipe wire/tube,Surgery
31750,Tracheoplasty cervical,Surgery
31755,Trachplsty trchphryngl fstlj,Surgery
31760,Tracheoplasty intrathoracic,Surgery
31766,Carinal reconstruction,Surgery
31770,Repair/graft of bronchus,Surgery
31775,Reconstruct bronchus,Surgery
31780,Reconstruct windpipe,Surgery
31781,Reconstruct windpipe,Surgery
31785,Remove windpipe lesion,Surgery
31786,Remove windpipe lesion,Surgery
31800,Repair of windpipe injury,Surgery
31805,Repair of windpipe injury,Surgery
31820,Closure of windpipe lesion,Surgery
31825,Repair of windpipe defect,Surgery
31830,Revise windpipe scar,Surgery
31899,Unlisted px trachea bronchi,Surgery
32035,Thoracostomy w/rib resection,Surgery
32036,Thoracostomy w/flap drainage,Surgery
32096,Open wedge/bx lung infiltr,Surgery
32097,Open wedge/bx lung nodule,Surgery
32098,Open biopsy of lung pleura,Surgery
32100,Exploration of chest,Surgery
32110,Explore/repair chest,Surgery
32120,Re-exploration of chest,Surgery
32124,Explore chest free adhesions,Surgery
32140,Removal of lung lesion(s),Surgery
32141,Remove/treat lung lesions,Surgery
32150,Removal of lung lesion(s),Surgery
32151,Remove lung foreign body,Surgery
32160,Open chest heart massage,Surgery
32200,Drain open lung lesion,Surgery
32215,Treat chest lining,Surgery
32220,Release of lung,Surgery
32225,Partial release of lung,Surgery
32310,Removal of chest lining,Surgery
32320,Free/remove chest lining,Surgery
