code,description,service
16001,"003Manual wheelchair accessory; foam filled propulsion tire; any size; each",
17001,"003Manual wheelchair accessory; foam filled caster tire; any size; each",
18001,"003Manual wheelchair accessory; foam propulsion tire; any size; each",
19001,"003Manual wheelchair accessory; foam caster tire; any size; each",
20001,"003Manual wheelchair accessory; solid (rubber/plastic) propulsion tire; any size",
20002,"004replacement only; each",
21001,"003Manual wheelchair accessory; solid (rubber/plastic) caster tire (removable);",
21002,"004any size; replacement only; each",
22001,"003Manual wheelchair accessory; solid (rubber/plastic) caster tire with integrat",
22002,"004wheel; any size; replacement only; each",
24001,"003Manual wheelchair accessory; propulsion wheel excludes tire; any size;",
24002,"004replacement only; each",
25001,"003Manual wheelchair accessory; caster wheel excludes tire; any size; replacemen",
25002,"004only; each",
26001,"003Manual wheelchair accessory; caster fork; any size; replacement only; each",
27001,"003Manual wheelchair accessory; gear reduction drive wheel; each",
28001,"003Manual wheelchair accessory; wheel braking system and lock; complete; each",
30001,"003Manual wheelchair accessory; manual standing system",
31001,"003Manual wheelchair accessory; solid seat support base (replaces sling seat);",
31002,004includes any type mounting hardware,
91001,"003Back; planar; for pediatric size wheelchair including fixed attaching hardwar",
92001,"003Seat; planar; for pediatric size wheelchair including fixed attaching hardwar",
93001,"003Back; contoured; for pediatric size wheelchair including fixed attaching",
93002,004hardware,
94001,"003Seat; contoured; for pediatric size wheelchair including fixed attaching",
94002,004hardware,
95001,"003Manual wheelchair accessory; for pediatric size wheelchair; dynamic seating",
95002,"004frame; allows coordinated movement of multiple positioning features",
98001,"003Complex rehabilitative power wheelchair accessory; power seat elevation syste",
98002,004any type,
00001,"003Wheelchair accessory; power seat elevation system; any type",
01001,"003Wheelchair accessory; power standing system; any type",
10001,"003Power wheelchair accessory; electronic connection between wheelchair controll",
10002,"004and one power seating system motor; including all related electronics;",
10003,"004indicator feature; mechanical function selection switch; and fixed mounting",
10004,004hardware,
11001,"003Power wheelchair accessory; electronic connection between wheelchair controll",
11002,"004and two or more power seating system motors; including all related electronic",
11003,"004indicator feature; mechanical function selection switch; and fixed mounting",
11004,004hardware,
12001,"003Power wheelchair accessory; hand or chin control interface; mini-proportional",
12002,"004remote joystick; proportional; including fixed mounting hardware",
13001,"003Power wheelchair accessory; harness for upgrade to expandable controller;",
13002,"004including all fasteners; connectors and mounting hardware; each",
21001,"003Power wheelchair accessory; hand control interface; remote joystick;",
21002,"004nonproportional; including all related electronics; mechanical stop switch; a",
21003,004fixed mounting hardware,
22001,"003Power wheelchair accessory; hand control interface; multiple mechanical",
22002,"004switches; nonproportional; including all related electronics; mechanical stop",
22003,"004switch; and fixed mounting hardware",
23001,"003Power wheelchair accessory; specialty joystick handle for hand control",
23002,"004interface; prefabricated",
24001,"003Power wheelchair accessory; chin cup for chin control interface",
25001,"003Power wheelchair accessory; sip and puff interface; nonproportional; includin",
25002,"004all related electronics; mechanical stop switch; and manual swingaway mountin",
25003,004hardware,
26001,"003Power wheelchair accessory; breath tube kit for sip and puff interface",
27001,"003Power wheelchair accessory; head control interface; mechanical; proportional;",
27002,"004including all related electronics; mechanical direction change switch; and",
27003,004fixed mounting hardware,
28001,"003Power wheelchair accessory; head control or extremity control interface;",
28002,"004electronic; proportional; including all related electronics and fixed mountin",
28003,004hardware,
29001,"003Power wheelchair accessory; head control interface; contact switch mechanism;",
29002,"004nonproportional; including all related electronics; mechanical stop switch;",
29003,"004mechanical direction change switch; head array; and fixed mounting hardware",
30001,"003Power wheelchair accessory; head control interface; proximity switch mechanis",
30002,"004nonproportional; including all related electronics; mechanical stop switch;",
30003,"004mechanical direction change switch; head array; and fixed mounting hardware",
31001,"003Power wheelchair accessory; attendant control; proportional; including all",
31002,004related electronics and fixed mounting hardware,
40001,"003Power wheelchair accessory; nonstandard seat frame width; 20-23 inches",
41001,"003Power wheelchair accessory; nonstandard seat frame width; 24-27 inches",
42001,"003Power wheelchair accessory; nonstandard seat frame depth; 20 or 21 inches",
43001,"003Power wheelchair accessory; nonstandard seat frame depth; 22-25 inches",
51001,"003Power wheelchair accessory; electronic interface to operate speech generating",
51002,004device using power wheelchair control interface,
58001,"003Power wheelchair accessory; group 34 non-sealed lead acid battery; each",
59001,"003Power wheelchair accessory; group 34 sealed lead acid battery; each (e.g.; ge",
59002,"004cell; absorbed glassmat)",
60001,"003Power wheelchair accessory; 22nf non-sealed lead acid battery; each",
61001,"003Power wheelchair accessory; 22nf sealed lead acid battery; each; (e.g.; gel",
61002,"004cell; absorbed glassmat)",
62001,"003Power wheelchair accessory; group 24 non-sealed lead acid battery; each",
63001,"003Power wheelchair accessory; group 24 sealed lead acid battery; each (e.g.; ge",
63002,"004cell; absorbed glassmat)",
64001,"003Power wheelchair accessory; u-1 non-sealed lead acid battery; each",
65001,"003Power wheelchair accessory; u-1 sealed lead acid battery; each (e.g.; gel cel",
65002,004absorbed glassmat),
66001,"003Power wheelchair accessory; battery charger; single mode; for use with only o",
66002,"004battery type; sealed or non-sealed; each",
67001,"003Power wheelchair accessory; battery charger; dual mode; for use with either",
67002,"004battery type; sealed or non-sealed; each",
68001,"003Power wheelchair component; drive wheel motor; replacement only",
69001,"003Power wheelchair component; drive wheel gear box; replacement only",
70001,"003Power wheelchair component; integrated drive wheel motor and gear box",
70002,"004combination; replacement only",
71001,"003Power wheelchair accessory; group 27 sealed lead acid battery; (e.g.; gel cel",
71002,"004absorbed glassmat); each",
72001,"003Power wheelchair accessory; group 27 non-sealed lead acid battery; each",
73001,"003Power wheelchair accessory; hand or chin control interface; compact remote",
73002,"004joystick; proportional; including fixed mounting hardware",
74001,"003Power wheelchair accessory; hand or chin control interface; standard remote",
74002,"004joystick (not including controller); proportional; including all related",
74003,"004electronics and fixed mounting hardware; replacement only",
75001,"003Power wheelchair accessory; non-expandable controller; including all related",
75002,"004electronics and mounting hardware; replacement only",
76001,"003Power wheelchair accessory; expandable controller; including all related",
76002,"004electronics and mounting hardware; replacement only",
77001,"003Power wheelchair accessory; expandable controller; including all related",
77002,"004electronics and mounting hardware; upgrade provided at initial issue",
78001,"003Power wheelchair component; actuator; replacement only",
81001,"003Power wheelchair accessory; pneumatic drive wheel tire; any size; replacement",
81002,"004only; each",
82001,"003Power wheelchair accessory; tube for pneumatic drive wheel tire; any size;",
82002,"004replacement only; each",
83001,"003Power wheelchair accessory; insert for pneumatic drive wheel tire (removable)",
83002,"004any type; any size; replacement only; each",
84001,"003Power wheelchair accessory; pneumatic caster tire; any size; replacement only",
84002,004each,
85001,"003Power wheelchair accessory; tube for pneumatic caster tire; any size;",
85002,"004replacement only; each",
86001,"003Power wheelchair accessory; foam filled drive wheel tire; any size; replaceme",
86002,"004only; each",
87001,"003Power wheelchair accessory; foam filled caster tire; any size; replacement",
87002,"004only; each",
88001,"003Power wheelchair accessory; foam drive wheel tire; any size; replacement only",
