diagnosis_code,description,severity_level,service
J81.1,Chronic pulmonary edema,CC,Respiratory System
J82.81,Chronic eosinophilic pneumonia,CC,Respiratory System
J82.82,Acute eosinophilic pneumonia,CC,Respiratory System
J82.83,Eosinophilic asthma,CC,Respiratory System
J82.89,"Other pulmonary eosinophilia, not elsewhere classified",CC,Respiratory System
J84.01,Alveolar proteinosis,CC,Respiratory System
J84.02,Pulmonary alveolar microlithiasis,CC,Respiratory System
J84.03,Idiopathic pulmonary hemosiderosis,CC,Respiratory System
J84.09,Other alveolar and parieto-alveolar conditions,CC,Respiratory System
J84.114,Acute interstitial pneumonitis,CC,Respiratory System
J84.116,Cryptogenic organizing pneumonia,CC,Respiratory System
J84.117,Desquamative interstitial pneumonia,CC,Respiratory System
J84.2,Lymphoid interstitial pneumonia,CC,Respiratory System
J84.82,Adult pulmonary Langerhans cell histiocytosis,CC,Respiratory System
J84.9,"Interstitial pulmonary disease, unspecified",CC,Respiratory System
J90,"Pleural effusion, not elsewhere classified",CC,Respiratory System
J91.0,Malignant pleural effusion,CC,Respiratory System
J91.8,Pleural effusion in other conditions classified elsewhere,CC,Respiratory System
J93.11,Primary spontaneous pneumothorax,CC,Respiratory System
J93.12,Secondary spontaneous pneumothorax,CC,Respiratory System
J93.81,Chronic pneumothorax,CC,Respiratory System
J93.82,Other air leak,CC,Respiratory System
J93.83,Other pneumothorax,CC,Respiratory System
J93.9,"Pneumothorax, unspecified",CC,Respiratory System
J94.0,Chylous effusion,CC,Respiratory System
J94.2,Hemothorax,CC,Respiratory System
J94.8,Other specified pleural conditions,CC,Respiratory System
J95.00,Unspecified tracheostomy complication,CC,Respiratory System
J95.01,Hemorrhage from tracheostomy stoma,CC,Respiratory System
J95.02,Infection of tracheostomy stoma,CC,Respiratory System
J95.03,Malfunction of tracheostomy stoma,CC,Respiratory System
J95.04,Tracheo-esophageal fistula following tracheostomy,CC,Respiratory System
J95.09,Other tracheostomy complication,CC,Respiratory System
J95.4,Chemical pneumonitis due to anesthesia,CC,Respiratory System
J95.5,Postprocedural subglottic stenosis,CC,Respiratory System
J95.61,Intraoperative hemorrhage and hematoma of a respiratory system organ or structure complicating a respiratory system procedure,CC,Respiratory System
J95.62,Intraoperative hemorrhage and hematoma of a respiratory system organ or structure complicating other procedure,CC,Respiratory System
J95.71,Accidental puncture and laceration of a respiratory system organ or structure during a respiratory system procedure,CC,Respiratory System
J95.72,Accidental puncture and laceration of a respiratory system organ or structure during other procedure,CC,Respiratory System
J95.811,Postprocedural pneumothorax,CC,Respiratory System
J95.812,Postprocedural air leak,CC,Respiratory System
J95.830,Postprocedural hemorrhage of a respiratory system organ or structure following a respiratory system procedure,CC,Respiratory System
J95.831,Postprocedural hemorrhage of a respiratory system organ or structure following other procedure,CC,Respiratory System
J95.84,Transfusion-related acute lung injury (TRALI),CC,Respiratory System
J95.850,Mechanical complication of respirator,CC,Respiratory System
J95.851,Ventilator associated pneumonia,CC,Respiratory System
J95.859,Other complication of respirator [ventilator],CC,Respiratory System
J95.860,Postprocedural hematoma of a respiratory system organ or structure following a respiratory system procedure,CC,Respiratory System
J95.861,Postprocedural hematoma of a respiratory system organ or structure following other procedure,CC,Respiratory System
J95.862,Postprocedural seroma of a respiratory system organ or structure following a respiratory system procedure,CC,Respiratory System
J95.863,Postprocedural seroma of a respiratory system organ or structure following other procedure,CC,Respiratory System
J95.87,Transfusion-associated dyspnea (TAD),CC,Respiratory System
J95.88,"Other intraoperative complications of respiratory system, not elsewhere classified",CC,Respiratory System
J95.89,"Other postprocedural complications and disorders of respiratory system, not elsewhere classified",CC,Respiratory System
J96.10,"Chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",CC,Respiratory System
J96.11,Chronic respiratory failure with hypoxia,CC,Respiratory System
J96.12,Chronic respiratory failure with hypercapnia,CC,Respiratory System
J98.11,Atelectasis,CC,Respiratory System
J98.19,Other pulmonary collapse,CC,Respiratory System
K04.01,Reversible pulpitis,CC,Digestive System
K04.02,Irreversible pulpitis,CC,Digestive System
K04.4,Acute apical periodontitis of pulpal origin,CC,Digestive System
K11.3,Abscess of salivary gland,CC,Digestive System
K11.4,Fistula of salivary gland,CC,Digestive System
K12.2,Cellulitis and abscess of mouth,CC,Digestive System
K22.10,Ulcer of esophagus without bleeding,CC,Digestive System
K25.3,Acute gastric ulcer without hemorrhage or perforation,CC,Digestive System
K26.3,Acute duodenal ulcer without hemorrhage or perforation,CC,Digestive System
K27.3,"Acute peptic ulcer, site unspecified, without hemorrhage or perforation",CC,Digestive System
K28.3,Acute gastrojejunal ulcer without hemorrhage or perforation,CC,Digestive System
K31.0,Acute dilatation of stomach,CC,Digestive System
K31.1,Adult hypertrophic pyloric stenosis,CC,Digestive System
K31.5,Obstruction of duodenum,CC,Digestive System
K31.6,Fistula of stomach and duodenum,CC,Digestive System
K35.200,"Acute appendicitis with generalized peritonitis, without perforation or abscess",CC,Digestive System
K35.201,"Acute appendicitis with generalized peritonitis, with perforation, without abscess",CC,Digestive System
K35.209,"Acute appendicitis with generalized peritonitis, without abscess, unspecified as to perforation",CC,Digestive System
K35.30,"Acute appendicitis with localized peritonitis, without perforation or gangrene",CC,Digestive System
K35.31,"Acute appendicitis with localized peritonitis and gangrene, without perforation",CC,Digestive System
K35.80,Unspecified acute appendicitis,CC,Digestive System
K35.890,Other acute appendicitis without perforation or gangrene,CC,Digestive System
K35.891,"Other acute appendicitis without perforation, with gangrene",CC,Digestive System
K40.00,"Bilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent",CC,Digestive System
K40.01,"Bilateral inguinal hernia, with obstruction, without gangrene, recurrent",CC,Digestive System
K40.30,"Unilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent",CC,Digestive System
K40.31,"Unilateral inguinal hernia, with obstruction, without gangrene, recurrent",CC,Digestive System
K41.00,"Bilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent",CC,Digestive System
K41.01,"Bilateral femoral hernia, with obstruction, without gangrene, recurrent",CC,Digestive System
K41.30,"Unilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent",CC,Digestive System
K41.31,"Unilateral femoral hernia, with obstruction, without gangrene, recurrent",CC,Digestive System
K42.0,"Umbilical hernia with obstruction, without gangrene",CC,Digestive System
K43.0,"Incisional hernia with obstruction, without gangrene",CC,Digestive System
K43.3,"Parastomal hernia with obstruction, without gangrene",CC,Digestive System
K43.6,"Other and unspecified ventral hernia with obstruction, without gangrene",CC,Digestive System
K44.0,"Diaphragmatic hernia with obstruction, without gangrene",CC,Digestive System
K45.0,"Other specified abdominal hernia with obstruction, without gangrene",CC,Digestive System
K46.0,"Unspecified abdominal hernia with obstruction, without gangrene",CC,Digestive System
K50.00,Crohn's disease of small intestine without complications,CC,Digestive System
K50.011,Crohn's disease of small intestine with rectal bleeding,CC,Digestive System
K50.012,Crohn's disease of small intestine with intestinal obstruction,CC,Digestive System
K50.013,Crohn's disease of small intestine with fistula,CC,Digestive System
K50.014,Crohn's disease of small intestine with abscess,CC,Digestive System
K50.018,Crohn's disease of small intestine with other complication,CC,Digestive System
K50.019,Crohn's disease of small intestine with unspecified complications,CC,Digestive System
K50.10,Crohn's disease of large intestine without complications,CC,Digestive System
K50.111,Crohn's disease of large intestine with rectal bleeding,CC,Digestive System
K50.112,Crohn's disease of large intestine with intestinal obstruction,CC,Digestive System
K50.113,Crohn's disease of large intestine with fistula,CC,Digestive System
K50.114,Crohn's disease of large intestine with abscess,CC,Digestive System
K50.118,Crohn's disease of large intestine with other complication,CC,Digestive System
K50.119,Crohn's disease of large intestine with unspecified complications,CC,Digestive System
K50.80,Crohn's disease of both small and large intestine without complications,CC,Digestive System
K50.811,Crohn's disease of both small and large intestine with rectal bleeding,CC,Digestive System
K50.812,Crohn's disease of both small and large intestine with intestinal obstruction,CC,Digestive System
K50.813,Crohn's disease of both small and large intestine with fistula,CC,Digestive System
K50.814,Crohn's disease of both small and large intestine with abscess,CC,Digestive System
K50.818,Crohn's disease of both small and large intestine with other complication,CC,Digestive System
K50.819,Crohn's disease of both small and large intestine with unspecified complications,CC,Digestive System
K50.90,"Crohn's disease, unspecified, without complications",CC,Digestive System
K50.911,"Crohn's disease, unspecified, with rectal bleeding",CC,Digestive System
K50.912,"Crohn's disease, unspecified, with intestinal obstruction",CC,Digestive System
K50.913,"Crohn's disease, unspecified, with fistula",CC,Digestive System
K50.914,"Crohn's disease, unspecified, with abscess",CC,Digestive System
K50.918,"Crohn's disease, unspecified, with other complication",CC,Digestive System
K50.919,"Crohn's disease, unspecified, with unspecified complications",CC,Digestive System
K51.00,Ulcerative (chronic) pancolitis without complications,CC,Digestive System
K51.011,Ulcerative (chronic) pancolitis with rectal bleeding,CC,Digestive System
K51.012,Ulcerative (chronic) pancolitis with intestinal obstruction,CC,Digestive System
K51.013,Ulcerative (chronic) pancolitis with fistula,CC,Digestive System
K51.014,Ulcerative (chronic) pancolitis with abscess,CC,Digestive System
K51.018,Ulcerative (chronic) pancolitis with other complication,CC,Digestive System
K51.019,Ulcerative (chronic) pancolitis with unspecified complications,CC,Digestive System
K51.20,Ulcerative (chronic) proctitis without complications,CC,Digestive System
K51.211,Ulcerative (chronic) proctitis with rectal bleeding,CC,Digestive System
K51.212,Ulcerative (chronic) proctitis with intestinal obstruction,CC,Digestive System
